tid	Pop	Blues	Latin	Reggae	Folk, World, & Country	Jazz	Classical	Electronic	Hip Hop	Rock	Funk / Soul	Brass & Military	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1328101	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	11
1236047	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	11
95413	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	11
1359952	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	11
152798	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	11
484375	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	11
216559	False	False	False	False	False	False	True	True	False	False	False	False	True	False	True	11
40280	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
99807	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
594785	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
1352528	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1101585	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	11
1177027	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	11
1166932	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
1168553	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	11
1405076	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
1029323	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	11
1160234	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	11
1186629	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
633103	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
1135121	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	11
1346281	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	11
389476	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
766	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	11
1321336	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	11
424247	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
1155158	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	11
1070646	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	11
1389364	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	11
1123252	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
1217789	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1016177	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
1399149	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
1150348	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	12
1267132	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	12
400400	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	12
415498	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	12
1057708	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	12
168764	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	12
394072	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	12
1100242	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	12
1111919	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	12
430670	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	12
1066801	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	12
1189082	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	12
835631	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	12
1075556	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	12
1092588	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	12
1094166	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	12
1340554	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	12
1117220	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	12
1278110	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	12
1126009	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	12
1160601	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	12
1080218	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	12
1407331	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	12
1412804	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	12
1156679	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	12
946804	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	12
509069	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	12
1138302	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	12
1207612	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	12
1173259	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	12
1038732	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	12
951447	True	False	False	False	False	False	False	False	True	False	False	False	False	True	True	12
324036	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	12
1163962	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	12
1397735	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	12
1185622	False	False	True	True	False	False	False	False	True	False	False	False	True	False	True	12
