tid	Hip Hop	Reggae	Rock	Brass & Military	Blues	Electronic	Folk, World, & Country	Funk / Soul	Classical	Jazz	Latin	Pop	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1409343	False	False	False	False	False	False	True	False	False	False	True	False	True	True	True	10
1414159	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	10
1221449	False	False	True	False	False	False	True	False	False	False	False	False	False	True	True	10
1044931	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
715781	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1208619	False	False	False	False	False	False	False	True	False	True	False	False	True	True	True	10
1295570	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1251905	False	False	False	False	False	False	True	False	False	False	True	False	True	False	True	10
1084190	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1046742	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	10
356761	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1231991	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	10
1271868	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1332743	False	False	False	False	False	False	False	True	False	True	False	False	True	True	False	10
42765	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1035343	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	10
373161	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
843489	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	10
1167866	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	10
1316647	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
1040920	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	10
129577	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
243128	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
857491	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
245071	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1397738	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1036635	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1167871	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	10
981463	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1201477	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
1322183	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1392647	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
736786	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1270604	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	10
324615	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	10
686505	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1313460	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
123446	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1372913	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	10
1288554	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
224737	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	10
259911	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1243717	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
242610	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
1182602	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1077461	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1169132	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	10
1356240	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	10
1076737	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1132714	True	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
26024	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1367543	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1082912	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
319823	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	10
225362	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
662424	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	10
707789	False	False	True	False	True	False	False	False	False	False	False	False	True	False	False	10
1052628	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
867665	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	10
200050	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1034239	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1112036	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	10
292238	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	10
764688	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1022289	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	10
1344837	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	10
123612	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
90512	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1203819	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11
513871	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	11
1171874	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
1075167	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
